real,prediction,vectorDif
-10.759493670886071,-0.2222222222222175,1.3736554711121887
9.21658986175116,0.22471910112359073,0.3366216662606174
4.83091787439614,-12.420550847457621,1.8583980836184826
-4.60829493087558,-7.200786434013271,0.6653897525234211
-18.421052631578956,0.8152173913043425,0.3648285875505355
-6.830122591943952,-10.169491525423725,3.2494206856119865
-4.991680532445921,4.894327030033365,11.244173336018974
27.061310782240998,-6.623647750996385,2.7603578759248464
16.502463054187213,-4.023361453601564,0.12517192355781726
-7.7272727272727435,0.25575447570332843,0.1584035478600404
4.018912529550826,-2.024922118380061,0.30394890293754534
0.9546539379474948,1.4634146341463392,0.14863648509834837
3.970223325062038,0.20533880903490323,0.037340274860027556
-1.9464720194647216,-3.084539223153093,0.2718543407802811
-1.2019230769230727,6.437125748503004,0.661172690583623
4.2606516290726795,6.888361045130642,0.26209182541029336
5.000000000000011,-0.56497175141243,0.08865076787201281
-0.5235602094240842,0.1883239171374892,1.0184257475201544
1.8666666666666623,2.312138728323684,0.8750552592076428
8.381502890173412,3.679653679653678,0.036367117832931284
-0.859598853868202,-2.4963289280469887,1.7159502415912713
3.2544378698224947,-7.200786434013271,1.14657782303127
-16.54320987654321,-6.904761904761905,0.8855929257889135
-8.163265306122456,5.159332321699543,0.7062355248094917
-10.54766734279918,1.9559902200489014,0.28347280948964254
0.4073319755600728,-5.810276679841906,0.5612454494912686
12.614678899082563,-1.8479033404406524,0.2638853114596418
-2.895322939866367,4.183577895722748,0.658080126604818
-0.2222222222222175,-11.019596705481405,0.9800691967838984
6.888361045130642,-1.6326530612244792,0.38163632317211893
5.249999999999999,-9.765625,0.10870471975607808
-0.24937655860348598,0.8191126279863428,0.07960844201921802
-1.2315270935960547,-6.986231514533407,0.257656364664851
-2.6378896882494085,-1.6048144433299913,0.1159763894927648
1.9559902200489014,6.521739130434777,0.6677307610424774
0.24509803921568107,-2.906448683015443,0.5239019354187968
13.019390581717458,0.25575447570332843,0.10883238848944043
4.335260115606934,1.2489233419466095,0.2695879187051651
0.8746355685131139,-3.9697542533081274,0.12442070165512603
-0.29069767441859845,-1.0717230008244087,0.08309762982659841
-3.6414565826330505,38.872329855936414,0.3517036967434045
-1.923076923076931,-8.659217877094974,0.21278686616537912
3.703703703703713,3.4682080924855523,1.1966818525089962
10.03134796238244,5.505505505505495,0.3631765945795038
0.9493670886075887,-2.240663900414949,0.5423062542460738
-8.139534883720925,1.883239171374775,0.23240839250917644
-1.9943019943019897,0.20533880903490323,0.20929159181790785
-1.9553072625698404,-6.666666666666663,0.08848205459349562
-0.8310249307479171,0.5012531328320695,0.45873165288380635
2.266288951841362,-4.1666666666666625,0.379973394259573
1.7291066282420635,2.321083172147004,0.3858430757330693
4.204204204204208,0.7486631016042812,0.06356701137785015
-3.4782608695652204,0.2886002886002953,0.8293572763986052
5.504587155963308,-9.333333333333336,0.6174774557777809
-8.659217877094974,-1.3718765311122054,0.24267900338412907
3.4682080924855523,3.55149670218163,0.6338580595828309
9.841269841269844,2.464332036316477,0.37072618409522495
-1.2539184952978069,-6.904761904761905,0.8276379475455222
-6.997084548104962,6.264775413711576,1.2413998226118228
-11.597938144329891,-0.9842519685039335,0.1790595132225698
-4.19753086419753,5.907780979827079,0.15443487149153395
-0.24630541871920658,-2.024922118380061,0.29259012325959033
0.4950495049504845,-1.2083605486610092,0.07816461478568448
3.589743589743593,-0.3766478342749449,0.19636208454316634
-3.940886699507382,-0.3891050583657505,0.3011819447488185
-0.9756097560975618,0.2873563218390871,0.03720938793323525
1.736972704714625,-0.4559270516717363,0.27073918599319
3.0690537084399003,-2.732240437158472,0.18047242596911905
-5.097087378640776,1.5624999999999936,0.06384103086961956
0.48780487804879175,2.18340611353711,0.4869700526869731
-1.4423076923077043,-0.8658008658008665,0.4361295530152582
-9.368191721132892,2.464332036316477,0.5402168576266961
-0.8639308855291584,1.4804845222072722,0.15567080557238078
-7.400000000000002,-0.4587155963302745,0.15167477234336002
-1.5748031496063006,-2.14570858283433,0.07699707125484323
2.0080321285140488,-2.247191011235957,0.3415360307795534
-2.3529411764705728,5.340453938584773,0.5606744186193376
-5.730129390018494,4.786324786324791,0.2598519392115435
1.883239171374775,2.272727272727271,0.12186838692015911
-1.8484288354898435,4.183577895722748,0.3876327445292652
-1.6363636363636338,12.51564455569462,0.9146347913144033
7.003891050583665,-2.4963289280469887,4.0319662472679525
8.668076109936559,-1.449275362318854,2.312642170199826
-17.595818815331008,3.184713375796181,0.03816482843812247
4.363636363636368,4.318936877076424,0.1411242178202186
0.3649635036496272,-0.396825396825406,0.18718003206791267
-4.8611111111111,5.9459459459459385,0.06842782487225169
