real,prediction,vectorDif
-0.5830903790087468,0.3294399520814598,0.0735363877182672
0.8823529411764779,-1.5999999999999976,0.12342881159062219
1.0401188707280742,9.105431309904159,0.39986459457918233
-3.0259365994236305,0.0,0.1769642584435529
-3.878116343490296,-0.8200922603792934,0.42556247767945177
-7.790549169859519,-0.2449479485609256,0.305189956816323
-5.09090909090909,-1.4045648357160652,0.41568782603168697
-1.6686531585220568,-2.2457067371202104,0.31111908655750464
-3.2295271049596237,-0.232288037166081,0.3081727900820397
1.880141010575795,0.07209805335257075,0.24396839646425628
-3.0751708428245967,3.140096618357493,2.1115915832486007
10.579345088161196,3.6554469779225536,0.6100543902701459
8.618331053351584,9.773539928486281,0.14105925462916696
-0.8141112618724626,-2.422907488986789,0.3327816953022184
-3.5340314136125603,2.464332036316477,0.3869543027768709
-0.7792207792207856,0.5001316135825157,0.08131384861754826
2.6666666666666687,-0.02947244326554085,0.2875220386387969
0.5361930294906171,3.6245353159851357,0.21067266527002482
5.815602836879434,-1.0895883777239692,0.1841778550702412
1.2931034482758599,3.1738035264483573,0.04496229470852414
-0.42918454935622674,2.6687598116169533,0.21953383942367322
1.1577424023154859,5.766710353866323,0.049967336650251104
1.617647058823534,1.447596988998263,0.3402157694142365
-2.2988505747126458,1.569186875891588,0.7390725994507161
6.422018348623852,-6.07734806629834,0.19459663834275798
2.6687598116169533,-4.912280701754384,0.07073804338894119
1.433121019108278,-2.1686746987951984,0.1334088257284206
1.4539579967689797,4.476220080820633,0.22682666463129664
-0.9599999999999936,2.612826603325421,0.10662537724809534
0.8064516129032229,5.972482801751094,0.10192841129743488
-4.4684129429892145,-8.91719745222929,0.1374064797670805
0.4643962848297252,-3.9464882943143804,0.31273569845213833
-4.860088365243005,4.920049200491987,0.21157428624390817
-4.6348314606741585,-0.02947244326554085,0.8453981845885126
1.569186875891588,-6.828193832599111,0.6093756492056528
6.212121212121215,-9.597156398104262,0.13662359768025967
3.937007874015748,2.058823529411773,0.9491814933973958
-1.2441679626749624,-2.0172910662824286,1.7936402061863204
-14.26666666666667,-3.2995658465991333,0.2514972882828883
6.990014265335239,-3.8022813688212893,0.27102544735017875
-4.6258503401360525,-2.752057613168725,0.20661553935818455
2.941176470588235,4.889374487844849,0.07733305556596465
0.8474576271186385,0.9374138406396368,0.05982036442465288
-3.344709897610923,13.540197461212989,0.6253924047220318
-1.5456989247311856,4.324612920448471,0.5081713898075166
-9.818181818181813,-7.118644067796599,0.29847016446377306
-3.9580908032596027,2.2339027595269374,0.34223406971480463
3.1212484993997576,4.155535767290014,0.21912681529898237
-1.8845700824499427,-4.6428571428571495,0.05447028883841698
2.289156626506018,-6.314672326877144,0.08678198912114038
0.9732360097323608,1.3921113689095246,0.3066243467309582
3.919089759797731,-2.6763990267639977,0.7140259474801427
-6.72169811320755,3.88655462184875,0.11937631400494712
3.9852851011649424,-2.3941068139963098,0.07360613051247085
-0.18359853121175726,-2.1013133208255113,0.19479481839326157
-4.88940628637951,4.869358669833731,0.14831596838594863
-0.232288037166081,10.363495746326372,0.3826750482697233
2.1352313167259753,11.70483460559795,0.010030808270333466
-3.4364261168384957,0.3546099290780212,0.16003226332350146
0.22962112514350827,3.1165311653116587,0.10027789382248453
-1.359003397508485,-0.4952830188679266,0.31989256376513586
4.869358669833731,1.056428755475384,0.4766173780363061
-0.23696682464454472,-5.200000000000007,0.15883400807510628
2.427184466019409,2.3070803500397705,0.22402089254777824
-5.504587155963307,-1.249024199843873,0.23946124331119645
3.4400948991696434,-3.699421965317922,0.6257656459563927
7.525510204081631,-5.2654294346137345,0.382983321490621
-1.1349306431273627,2.3070803500397705,0.2857831958940964
-5.029940119760479,3.88655462184875,0.15230646281054078
3.9850560398505643,5.173587474472429,0.13201244066220197
